,PC 1,PC 2,Class
4322,65.67414,11.876135,All candidates
4323,-38.169746,-8.511603,All candidates
4324,7.70673,6.0240555,All candidates
4325,-13.543936,19.815737,All candidates
4326,-42.625145,14.448851,All candidates
4327,11.867814,36.789703,All candidates
4328,-29.33527,18.792728,All candidates
4329,54.526264,-24.994452,All candidates
4330,54.50504,-24.556498,All candidates
4331,54.490852,-24.427834,All candidates
4332,-46.400223,5.3655405,All candidates
4333,-32.969337,30.639874,All candidates
4334,-18.279222,73.20392,All candidates
4335,26.804306,-35.71153,All candidates
4336,0.68521947,-39.4733,All candidates
4337,-9.489369,0.4046925,All candidates
4338,-21.959127,10.232423,All candidates
4339,34.217754,3.6306791,All candidates
4340,-10.8146,48.86663,All candidates
4341,-32.187954,26.131077,All candidates
4342,40.238846,-51.941658,All candidates
4343,28.280563,16.007519,All candidates
4344,-10.151203,-41.86851,All candidates
4345,23.326029,33.399612,All candidates
4346,-12.436416,13.646472,All candidates
4347,2.027309,-5.8740454,All candidates
4348,32.313522,-33.463078,All candidates
4349,22.77766,3.715772,All candidates
4350,-42.883736,27.99069,All candidates
4351,-13.869472,20.220488,All candidates
4352,19.201107,-33.1152,All candidates
4353,-22.947565,13.436135,All candidates
4354,-22.94694,13.436073,All candidates
4355,45.448383,-21.608782,All candidates
4356,17.169193,2.9100437,All candidates
4357,-4.7450814,-29.149534,All candidates
4358,27.20582,5.257954,All candidates
4359,-17.828882,16.843071,All candidates
4360,9.869039,16.19623,All candidates
4361,9.868534,16.196163,All candidates
4362,18.365993,-29.7791,All candidates
4363,-7.7116647,-1.5544873,All candidates
4364,12.336831,41.491596,All candidates
4365,20.59695,-23.072924,All candidates
4366,-45.053818,17.528894,All candidates
4367,-58.132065,-22.218689,All candidates
4368,31.47736,-43.97807,All candidates
4369,64.94252,-6.140506,All candidates
4370,18.370157,20.282207,All candidates
4371,-5.7382693,27.42749,All candidates
4372,-41.85994,32.812046,All candidates
4373,41.88715,23.80044,All candidates
4374,-26.394543,12.548793,All candidates
4375,-38.95198,33.86364,All candidates
4376,-20.718586,-30.42118,All candidates
4377,14.209362,15.355685,All candidates
4378,-68.26302,-24.060562,All candidates
4379,-5.4547772,15.241354,All candidates
4380,-7.2883973,28.068102,All candidates
4381,-10.274319,-8.701518,All candidates
4382,19.697233,30.628752,All candidates
4383,-36.829052,-37.399807,All candidates
4384,-2.3377798,31.359003,All candidates
4385,33.802357,33.49794,All candidates
4386,-17.511679,70.77623,All candidates
4387,-12.691094,-14.1986475,All candidates
4388,-13.899651,-31.212025,All candidates
4389,1.8147057,18.218,All candidates
4390,17.592352,-19.16102,All candidates
4391,44.21417,-37.411373,All candidates
4392,25.22444,-50.05941,All candidates
4393,11.081652,2.9654489,All candidates
4394,-11.623513,49.734337,All candidates
4395,46.69352,-5.701224,All candidates
4396,-43.849667,20.393122,All candidates
4397,7.6240945,47.44946,All candidates
4398,-2.223911,39.45811,All candidates
4399,-36.277706,9.277207,All candidates
4400,58.622536,-23.543697,All candidates
4401,54.531742,-25.086653,All candidates
4402,-44.68251,21.935745,All candidates
4403,-0.05420915,54.753963,All candidates
4404,41.0094,30.25849,All candidates
4405,-44.22977,21.878042,All candidates
4406,13.484601,11.21257,All candidates
4407,-16.389414,-29.481188,All candidates
4408,-29.770132,21.308151,All candidates
4409,-59.508232,-21.789524,All candidates
4410,-67.01835,-19.522606,All candidates
4411,12.25184,3.9595237,All candidates
4412,1.9863889,54.6966,All candidates
4413,-33.251415,18.398163,All candidates
4414,4.594793,-55.341267,All candidates
4415,-30.99953,60.902042,All candidates
4416,2.9361694,40.823147,All candidates
4417,-2.743763,-30.067648,All candidates
4418,7.995185,-14.0034075,All candidates
4419,-41.699345,24.187962,All candidates
4420,-14.568935,-28.891367,All candidates
4421,30.872503,12.291444,All candidates
4422,-35.30549,4.382035,All candidates
4423,-35.30556,4.3819604,All candidates
4424,-35.305485,4.382138,All candidates
4425,33.852547,-17.955168,All candidates
4426,-23.16911,-31.23621,All candidates
4427,1.9565144,37.88309,All candidates
4428,-18.416555,-1.2790442,All candidates
4429,-46.361366,4.875034,All candidates
4430,-8.814521,-26.03208,All candidates
4431,-3.0685632,-6.0256696,All candidates
4432,8.998231,-3.951294,All candidates
4433,-33.936325,12.846763,All candidates
4434,-24.706188,-8.632513,All candidates
4435,24.175129,-51.402172,All candidates
4436,-18.669748,-32.071217,All candidates
4437,-34.478542,12.801225,All candidates
4438,-34.418648,40.586937,All candidates
4439,67.94305,1.9213574,All candidates
4440,-1.6033187,8.70102,All candidates
4441,46.800213,-0.15388858,All candidates
4442,-68.89172,-20.25608,All candidates
4443,-30.178438,59.71538,All candidates
4444,8.361447,-33.59559,All candidates
4445,-1.8166339,42.309883,All candidates
4446,21.6602,4.0150046,All candidates
4447,6.242346,17.755566,All candidates
4448,-9.086398,41.598083,All candidates
4449,35.05672,-23.005602,All candidates
4450,-12.693325,-14.216715,All candidates
4451,33.469757,-50.576515,All candidates
4452,4.380179,6.290984,All candidates
4453,-78.006065,10.862146,All candidates
4454,43.429684,-39.63825,All candidates
4455,-31.121098,16.223341,All candidates
4456,-0.1783067,4.95687,All candidates
4457,-83.89458,8.74746,All candidates
4458,23.457794,-5.655323,All candidates
4459,4.7233396,-39.585114,All candidates
4460,-33.56174,-7.1298766,All candidates
4461,1.7609329,52.734516,All candidates
4462,-16.155682,-30.156506,All candidates
4463,30.740704,23.00929,All candidates
4464,-27.659407,23.54761,All candidates
4465,14.004851,23.53568,All candidates
4466,31.61414,-55.652214,All candidates
4467,-8.326754,24.013678,All candidates
4468,63.251163,-9.661117,All candidates
4469,-2.068061,-69.318756,All candidates
4470,-2.0675666,-69.31855,All candidates
4471,-13.953219,18.676104,All candidates
4472,-38.281376,-6.9847016,All candidates
4473,-9.090086,5.016048,All candidates
4474,-80.451675,1.1867564,All candidates
4475,-0.9674395,2.0558012,All candidates
4476,21.071558,0.51478165,All candidates
4477,-35.82117,17.583733,All candidates
4478,-69.78984,-16.952866,All candidates
4479,-30.510075,17.746264,All candidates
4480,-10.67868,31.014914,All candidates
4481,-39.19889,36.3259,All candidates
4482,30.85201,-34.46499,All candidates
4483,23.899956,40.27524,All candidates
4484,-10.395222,4.3653617,All candidates
4485,-33.187077,31.891802,All candidates
4486,-2.027843,39.476177,All candidates
4487,11.902347,-46.940014,All candidates
4488,62.92654,-8.88749,All candidates
4489,-5.5775175,9.018391,All candidates
4490,-18.307858,-22.313202,All candidates
4491,67.684105,7.342563,All candidates
4492,28.761774,-5.6566257,All candidates
4493,-18.261559,11.580015,All candidates
4494,56.205605,-20.699154,All candidates
4495,-28.893438,10.285918,All candidates
4496,24.817057,40.849148,All candidates
4497,-22.14374,18.550209,All candidates
4498,-40.063255,-4.016025,All candidates
4499,0.3260455,-59.924347,All candidates
4500,22.14536,0.69544744,All candidates
4501,-2.0200243,2.5138125,All candidates
4502,-22.945496,10.207301,All candidates
4503,57.820984,-25.128145,All candidates
4504,-43.067383,10.323536,All candidates
4505,-1.4667201,-62.96316,All candidates
4506,7.8459744,6.422463,All candidates
4507,32.053806,-52.67211,All candidates
4508,-17.069489,61.07936,All candidates
4509,11.818526,44.732136,All candidates
4510,11.818829,44.732887,All candidates
4511,10.778638,7.8179746,All candidates
4512,-1.20172,30.149084,All candidates
4513,4.114655,-54.7946,All candidates
4514,-29.9688,10.1495285,All candidates
4515,-22.930586,18.609108,All candidates
4516,-8.639936,28.78953,All candidates
4517,22.363314,-33.526905,All candidates
4518,22.36327,-33.526745,All candidates
4519,32.240665,3.1944606,All candidates
4520,33.801876,-29.016129,All candidates
4521,40.934017,-24.493858,All candidates
4522,-19.472412,23.582497,All candidates
4523,31.570623,-31.212671,All candidates
4524,-79.283325,2.091987,All candidates
4525,30.603035,-56.073246,All candidates
4526,-58.18491,-23.227625,All candidates
4527,-2.6964161,-31.73698,All candidates
4528,-32.39608,22.606388,All candidates
4529,-27.277332,-6.1303,All candidates
4530,21.019821,-4.427143,All candidates
4531,35.1354,2.0748203,All candidates
4532,-34.13463,12.788336,All candidates
4533,45.401596,24.884544,All candidates
4534,42.131855,-25.878191,All candidates
4535,4.287394,-15.707143,All candidates
4536,-18.87681,27.644335,All candidates
4537,30.140907,-22.956713,All candidates
4538,23.377172,-35.571716,All candidates
4539,12.451226,18.63617,All candidates
4540,-38.330082,-34.764145,All candidates
4541,40.450275,-39.918106,All candidates
4542,-22.388126,-65.75189,All candidates
4543,-26.638298,12.919025,All candidates
4544,45.65566,25.995539,All candidates
4545,48.368587,-3.672994,All candidates
4546,-19.796282,24.119005,All candidates
4547,-74.24908,9.000976,All candidates
4548,-16.547485,7.6172414,All candidates
4549,-33.04571,30.77192,All candidates
4550,-20.02545,-52.13246,All candidates
4551,-20.02548,-52.13249,All candidates
4552,27.801352,-25.778059,All candidates
4553,27.512259,-48.736153,All candidates
4554,27.512215,-48.736294,All candidates
4555,27.512304,-48.73635,All candidates
4556,46.838604,0.9556166,All candidates
4557,-80.928375,10.22582,All candidates
4558,-71.30337,-19.591635,All candidates
4559,66.03634,-11.208473,All candidates
4560,66.122086,-11.390845,All candidates
4561,-30.806599,15.403726,All candidates
4562,-2.2670047,6.993283,All candidates
4563,-71.46133,-19.539024,All candidates
4564,-5.4986367,26.187529,All candidates
4565,-29.916351,17.80128,All candidates
4566,0.16696705,16.14994,All candidates
4567,-38.80051,11.074804,All candidates
4568,-58.569187,-21.985178,All candidates
4569,-9.223608,37.164787,All candidates
4570,13.558614,48.627712,All candidates
4571,-16.137196,-12.747483,All candidates
4572,-16.13709,-12.747464,All candidates
4573,-16.137196,-12.747483,All candidates
4574,3.9442854,-35.16656,All candidates
4575,65.317,-0.28722268,All candidates
4576,45.269653,-40.468227,All candidates
4577,47.251053,14.819489,All candidates
4578,-46.40019,5.446658,All candidates
4579,3.9965427,-61.19408,All candidates
4580,-38.731487,36.385292,All candidates
4581,57.28027,-25.73541,All candidates
4582,57.2802,-25.735703,All candidates
4583,15.379957,9.386162,All candidates
4584,15.755874,10.12041,All candidates
4585,-28.229359,16.955116,All candidates
4586,-22.347261,33.94801,All candidates
4587,-14.6988,35.04729,All candidates
4588,32.192528,-36.272713,All candidates
4589,-6.934793,-24.26589,All candidates
4590,-13.777735,9.177807,All candidates
4591,-29.582527,60.910046,All candidates
4592,-70.36768,-25.676863,All candidates
4593,7.2456427,31.55443,All candidates
4594,32.696373,-54.236073,All candidates
4595,-10.59765,31.904398,All candidates
4596,24.56419,-33.933056,All candidates
4597,64.88143,-0.06787243,All candidates
4598,-11.151885,50.932747,All candidates
4599,38.288017,-43.22138,All candidates
4600,43.345776,-41.183525,All candidates
4601,-9.342624,18.477743,All candidates
4602,-9.342689,18.477798,All candidates
4603,-12.99396,46.85844,All candidates
4604,2.2775254,-64.23487,All candidates
4605,-12.011776,9.520217,All candidates
4606,-34.994675,15.539697,All candidates
4607,-34.994534,15.539396,All candidates
4608,-4.9461303,-29.230242,All candidates
4609,-39.885826,-36.57956,All candidates
4610,-26.34289,-5.913512,All candidates
4611,-49.420097,9.397611,All candidates
4612,-27.397646,-1.089383,All candidates
4613,-27.397646,-1.089383,All candidates
4614,3.1634326,33.24296,All candidates
4615,-29.037983,10.643313,All candidates
4616,46.181705,-26.921623,All candidates
4617,46.25129,-26.97942,All candidates
4618,57.842583,-25.06051,All candidates
4619,-38.052383,-43.049767,All candidates
4620,-18.28523,11.671677,All candidates
4621,28.351198,11.53022,All candidates
4622,1.5653305,37.0062,All candidates
4623,-26.706022,-6.9104276,All candidates
4624,-22.700212,-15.786536,All candidates
4625,44.50385,22.290686,All candidates
4626,-19.927402,-46.60532,All candidates
4627,-19.927402,-46.605427,All candidates
4628,15.112931,6.2855554,All candidates
4629,-6.6097,-0.5570641,All candidates
4630,42.976055,-38.767754,All candidates
4631,-78.92062,6.630102,All candidates
4632,14.019275,76.20549,All candidates
4633,-86.34905,7.00429,All candidates
4634,34.834854,2.2428672,All candidates
4635,-49.010155,9.882744,All candidates
4636,43.117657,23.932255,All candidates
4637,7.5183043,-34.000576,All candidates
4638,-32.590363,41.354015,All candidates
4639,-19.623487,24.72532,All candidates
4640,-23.416538,27.170807,All candidates
4641,-45.112984,17.547216,All candidates
4642,-37.112766,-5.1050673,All candidates
4643,-11.70162,-6.3780017,All candidates
4644,13.488208,44.261707,All candidates
4645,-5.6289816,28.566298,All candidates
4646,-26.464949,12.763581,All candidates
4647,10.338962,2.1500335,All candidates
4648,-12.7005415,-14.205587,All candidates
4649,-27.953444,24.134127,All candidates
4650,33.306583,-35.753063,All candidates
4651,39.13838,-40.692787,All candidates
4652,21.569872,-37.33117,All candidates
4653,-31.269005,23.614273,All candidates
4654,-38.09356,-8.283012,All candidates
4655,8.233686,7.4138293,All candidates
4656,-16.013563,-27.312288,All candidates
4657,-15.994608,-27.298685,All candidates
4658,7.561646,21.312696,All candidates
4659,64.8739,-7.663298,All candidates
4660,-36.091568,3.5606005,All candidates
4661,-36.092075,3.5610573,All candidates
4662,-36.091885,3.5610023,All candidates
4663,21.49664,-37.265667,All candidates
4664,11.952181,47.439034,All candidates
4665,14.120166,76.168175,All candidates
4666,3.1736856,81.13687,All candidates
4667,9.542221,21.01011,All candidates
4668,-11.26066,13.478325,All candidates
4669,-65.876656,-21.647757,All candidates
4670,19.141996,-17.5368,All candidates
4671,-67.01321,-19.555387,All candidates
4672,36.081646,-3.6994648,All candidates
4673,-21.948475,-69.83754,All candidates
4674,-32.778896,-37.90954,All candidates
4675,-63.422688,-23.593521,All candidates
4676,10.162501,44.25209,All candidates
4677,10.162673,44.252003,All candidates
4678,45.537655,5.188591,All candidates
4679,-46.40416,5.3747644,All candidates
4680,-16.209318,-31.389645,All candidates
4681,-32.24752,-38.2582,All candidates
4682,-44.392418,21.934845,All candidates
4683,-41.899963,32.80632,All candidates
4684,41.934204,-49.529503,All candidates
4685,21.311651,21.988657,All candidates
4686,38.898697,-50.190506,All candidates
4687,55.07808,-26.568733,All candidates
4688,1.393815,14.887063,All candidates
4689,10.693696,2.5657117,All candidates
4690,-4.00452,-30.62762,All candidates
4691,26.748075,28.688587,All candidates
4692,25.70718,39.448044,All candidates
4693,-18.14725,-0.79556674,All candidates
4694,-9.60089,-0.9341859,All candidates
4695,35.12788,2.4378858,All candidates
4696,-12.164814,18.987167,All candidates
4697,-76.1376,9.503852,All candidates
4698,-11.008977,24.414078,All candidates
4699,8.622118,42.892857,All candidates
4700,1.883684,5.415607,All candidates
4701,28.311495,11.729856,All candidates
4702,-14.852826,3.403189,All candidates
4703,-9.62489,-8.047877,All candidates
4704,47.27114,14.862669,All candidates
4705,-76.29611,6.164766,All candidates
4706,37.629128,-47.225292,All candidates
4707,63.799744,-9.115812,All candidates
4708,23.655516,3.1213534,All candidates
4709,22.070734,34.543495,All candidates
4710,21.111036,15.576409,All candidates
4711,10.085293,47.36214,All candidates
4712,10.084961,47.362335,All candidates
4713,13.204891,77.64306,All candidates
4714,20.145443,40.364296,All candidates
4715,-34.1296,-7.540707,All candidates
4716,50.000214,-0.004023847,All candidates
4717,-38.300232,-9.481399,All candidates
4718,3.2193277,81.14419,All candidates
4719,-7.795018,18.644678,All candidates
4720,-26.673082,6.0583887,All candidates
4721,-26.672993,6.058374,All candidates
4722,31.017319,12.2224045,All candidates
4723,22.229332,0.964006,All candidates
4724,-37.028427,-35.262016,All candidates
4725,-38.227364,-6.856423,All candidates
4726,-7.8724117,-41.103622,All candidates
4727,-67.34072,-20.461643,All candidates
4728,-17.84762,16.829308,All candidates
4729,27.055872,-47.60286,All candidates
4730,-34.187416,-7.5779395,All candidates
4731,-1.0259887,19.004524,All candidates
4732,32.341022,-34.415287,All candidates
4733,42.732925,-22.17889,All candidates
4734,-39.83693,-10.281534,All candidates
4735,50.43505,0.52068007,All candidates
4736,21.07595,39.6343,All candidates
4737,42.589108,20.93992,All candidates
4738,-2.0657125,-25.357622,All candidates
4739,-22.924948,-16.113771,All candidates
4740,-41.976067,32.78028,All candidates
4741,5.25882,78.94906,All candidates
4742,-4.7359667,46.57536,All candidates
4743,3.9440215,-35.19862,All candidates
4744,44.511578,21.310465,All candidates
4745,-23.096716,-11.679717,All candidates
4746,-19.516184,-2.0307465,All candidates
4747,60.741272,3.7776403,All candidates
4748,-27.130804,30.3156,All candidates
4749,14.359827,-3.708349,All candidates
4750,44.865776,-39.824272,All candidates
4751,-15.844945,-5.071647,All candidates
4752,11.549951,49.224667,All candidates
4753,26.266182,40.370525,All candidates
4754,4.337809,8.855254,All candidates
4755,27.796959,-48.602757,All candidates
4756,-29.043217,10.832437,All candidates
4757,31.723383,12.861479,All candidates
4758,69.4585,-3.712384,All candidates
4759,27.776241,20.8674,All candidates
4760,-67.78785,-18.373709,All candidates
4761,7.455269,-13.102963,All candidates
4762,-4.0055485,-57.188614,All candidates
4763,43.307636,-39.991108,All candidates
4764,4.1259947,11.183426,All candidates
4765,-3.777272,-25.161644,All candidates
4766,-25.813799,12.434194,All candidates
4767,-18.910017,-25.016487,All candidates
4768,-50.485638,38.377182,All candidates
4769,9.583552,18.728165,All candidates
4770,3.1057003,-67.80596,All candidates
4771,1.9694233,45.06433,All candidates
4772,-5.7848096,41.998222,All candidates
4773,11.934464,28.391718,All candidates
4774,18.463444,-9.628645,All candidates
4775,-16.78975,-21.540873,All candidates
4776,20.850615,14.768032,All candidates
4777,-4.3041224,42.472946,All candidates
4778,-35.833897,15.996759,All candidates
4779,-35.83216,15.997233,All candidates
4780,-22.98363,37.70554,All candidates
4781,-37.483303,28.03773,All candidates
4782,-7.610607,-21.636057,All candidates
4783,-2.7805,-25.392273,All candidates
4784,-2.5157115,46.52643,All candidates
4785,24.690409,34.178654,All candidates
4786,11.218068,43.974915,All candidates
4787,-27.702444,-21.410782,All candidates
4788,25.11451,42.474506,All candidates
4789,34.418476,-50.877823,All candidates
4790,-1.8719088,-64.996376,All candidates
4791,-39.03118,33.992123,All candidates
4792,27.7861,-51.33544,All candidates
4793,8.169508,20.800674,All candidates
4794,-7.2655635,0.37095538,All candidates
4795,-19.590597,29.566986,All candidates
4796,45.048817,25.919308,All candidates
4797,24.407696,27.493042,All candidates
4798,-11.225122,13.87449,All candidates
4799,40.69126,-29.996597,All candidates
4800,-70.232254,-18.21069,All candidates
4801,41.81565,-49.62874,All candidates
4802,30.024324,23.033604,All candidates
4803,47.953182,0.100110196,All candidates
4804,-17.872908,61.58999,All candidates
4805,-69.97349,-18.49259,All candidates
4806,-6.942105,-19.068851,All candidates
4807,26.373005,40.494175,All candidates
4808,47.305172,24.176075,All candidates
4809,-24.78228,5.4445486,All candidates
4810,56.02098,-21.682774,All candidates
4811,-30.356491,23.427908,All candidates
4812,-23.027971,18.616287,All candidates
4813,-19.789917,15.88413,All candidates
4814,-0.9229399,36.77354,All candidates
4815,17.030876,-21.248804,All candidates
4816,1.4717023,29.454346,All candidates
4817,-18.864422,-30.394348,All candidates
4818,1.3427745,14.748432,All candidates
4819,13.631304,23.682877,All candidates
4820,-78.971016,1.0964159,All candidates
4821,43.632183,22.879131,All candidates
4822,25.554955,-54.903667,All candidates
4823,-24.089272,18.009844,All candidates
4824,-4.4077077,29.362661,All candidates
4825,-0.38703147,-66.90119,All candidates
4826,-24.196325,31.575657,All candidates
4827,-31.93945,63.002617,All candidates
4828,-7.0006065,-18.99487,All candidates
4829,47.260105,15.022488,All candidates
4830,-2.8222187,-57.07996,All candidates
4831,-24.00129,-15.8587,All candidates
4832,12.955911,10.159694,All candidates
4833,-14.139061,-28.186707,All candidates
4834,3.6084793,53.4178,All candidates
4835,-16.649275,39.59931,All candidates
4836,5.698481,-8.931782,All candidates
4837,32.769875,-51.39856,All candidates
4838,-19.792435,-3.7776372,All candidates
4839,3.1549299,37.619125,All candidates
4840,-6.6072383,-26.038828,All candidates
4841,-38.740555,11.233615,All candidates
4842,44.662693,25.872711,All candidates
4843,29.914942,22.83972,All candidates
4844,7.5358715,-12.914865,All candidates
4845,10.571805,35.95771,All candidates
4846,66.619286,10.992243,All candidates
4847,1.787496,-31.575573,All candidates
4848,-19.308256,26.423365,All candidates
4849,-9.961497,39.32668,All candidates
4850,-2.488294,-20.230146,All candidates
4851,-19.955046,-32.105865,All candidates
4852,26.021551,39.96419,All candidates
4853,-14.356365,5.227769,All candidates
4854,-14.356465,5.2278595,All candidates
4855,-1.785198,-55.225986,All candidates
4856,-58.72207,-22.59461,All candidates
4857,42.025784,21.672829,All candidates
4858,-34.41376,30.578056,All candidates
4859,10.102623,47.351013,All candidates
4860,13.653798,11.486784,All candidates
4861,-19.842894,-31.54121,All candidates
4862,-44.51888,21.939339,All candidates
4863,28.377453,-22.656424,All candidates
4864,-31.916014,19.370335,All candidates
4865,-16.038214,-19.066633,All candidates
4866,-4.089238,-17.468311,All candidates
4867,7.7558775,6.618968,All candidates
4868,28.23886,16.141033,All candidates
4869,-71.44111,-25.459234,All candidates
4870,-17.04475,-3.681592,All candidates
4871,46.955837,-0.8708191,All candidates
4872,27.504074,-5.798401,All candidates
4873,-16.705996,-25.60736,All candidates
4874,25.817413,-46.183144,All candidates
4875,25.81743,-46.183266,All candidates
4876,2.992269,-30.10812,All candidates
4877,2.9924185,-30.108242,All candidates
4878,1.6572202,54.54971,All candidates
4879,-15.786561,29.281424,All candidates
4880,-23.06684,-11.725906,All candidates
4881,29.480108,-49.74857,All candidates
4882,-39.372173,34.98167,All candidates
4883,28.01263,29.99916,All candidates
4884,28.012676,29.999207,All candidates
4885,31.895998,10.928456,All candidates
4886,-42.993378,15.220053,All candidates
4887,6.6972485,-13.25105,All candidates
4888,-28.39892,59.855988,All candidates
4889,11.073053,4.285533,All candidates
4890,-83.2453,9.317526,All candidates
4891,8.38839,-12.296602,All candidates
4892,-40.136105,17.546072,All candidates
4893,49.553688,-0.17065427,All candidates
4894,-18.404308,26.268349,All candidates
4895,-83.17994,3.162958,All candidates
4896,15.772351,7.868197,All candidates
4897,1.6283957,-61.398712,All candidates
4898,1.6283628,-61.398697,All candidates
4899,1.628336,-61.399086,All candidates
4900,26.541609,31.028145,All candidates
4901,-13.129809,26.79684,All candidates
4902,-36.749428,24.048447,All candidates
4903,19.058643,31.026833,All candidates
4904,-36.42672,15.257763,All candidates
4905,17.934742,2.2386613,All candidates
4906,46.82986,24.644072,All candidates
4907,-2.1336932,-21.59627,All candidates
4908,46.882153,1.8654742,All candidates
4909,-39.73338,-36.348045,All candidates
4910,33.638073,2.5789294,All candidates
4911,33.912605,2.4502482,All candidates
4912,-32.958214,-37.877285,All candidates
4913,8.882032,36.090294,All candidates
4914,45.05851,2.4969397,All candidates
4915,-1.288553,-64.91232,All candidates
4916,-7.176671,-24.2417,All candidates
4917,-22.17837,25.04849,All candidates
4918,13.18287,-8.639806,All candidates
4919,-25.15378,-30.365683,All candidates
4920,-8.320435,22.975237,All candidates
4921,-18.214046,19.920107,All candidates
4922,-35.137856,20.268126,All candidates
4923,20.391716,-42.672867,All candidates
4924,-76.137535,9.503857,All candidates
4925,-18.561066,16.501827,All candidates
4926,-27.138811,12.004192,All candidates
4927,-12.326285,27.628597,All candidates
4928,27.206272,5.3417864,All candidates
4929,-29.726719,19.846418,All candidates
4930,72.191536,8.458462,All candidates
4931,29.58784,-19.665688,All candidates
4932,36.713024,-22.34417,All candidates
4933,-4.739843,-0.8090862,All candidates
4934,-1.4655516,-11.515978,All candidates
4935,25.558575,39.439995,All candidates
4936,13.29761,29.151823,All candidates
4937,13.297592,29.151548,All candidates
4938,-7.9029284,-0.7686318,All candidates
4939,29.474846,-49.749176,All candidates
4940,-34.345036,-38.248146,All candidates
4941,-71.17355,-25.55904,All candidates
4942,-26.850157,19.297338,All candidates
4943,-12.359499,-8.10001,All candidates
4944,28.89677,-14.912271,All candidates
4945,7.974859,-3.4545143,All candidates
4946,15.381575,79.01728,All candidates
4947,22.437874,2.8767314,All candidates
4948,-19.530571,-45.709843,All candidates
4949,-19.530571,-45.709843,All candidates
4950,12.887497,37.1652,All candidates
4951,64.735115,-7.686168,All candidates
4952,13.187156,-8.638378,All candidates
4953,48.51304,-2.4039109,All candidates
4954,-3.0213807,-62.546806,All candidates
4955,26.016235,7.043277,All candidates
4956,12.337318,2.7613525,All candidates
4957,-11.181349,24.269163,All candidates
4958,22.670279,-32.197433,All candidates
4959,-3.909572,-30.203802,All candidates
4960,-49.036324,9.8418665,All candidates
4961,-42.340836,17.093496,All candidates
4962,-30.173403,17.238108,All candidates
4963,5.144052,37.198452,All candidates
4964,-5.7401614,0.42932948,All candidates
4965,47.144653,25.099518,All candidates
4966,-3.5317154,-31.541342,All candidates
4967,1.8715512,37.476772,All candidates
4968,8.097217,-53.720234,All candidates
4969,13.380242,10.986682,All candidates
4970,2.9861681,37.35183,All candidates
4971,1.8579066,37.554802,All candidates
4972,-35.38624,-10.575106,All candidates
4973,0.8110199,-63.569817,All candidates
4974,-14.867745,3.430914,All candidates
4975,-33.28716,-9.4352,All candidates
4976,-28.381771,-19.662207,All candidates
4977,-23.092268,-31.278929,All candidates
4978,12.529857,18.853186,All candidates
4979,12.747514,19.074587,All candidates
4980,12.529718,18.853231,All candidates
4981,12.747574,19.074188,All candidates
4982,62.57373,-8.91718,All candidates
4983,31.40935,-56.76141,All candidates
4984,-24.488735,32.401447,All candidates
4985,23.37088,35.905647,All candidates
4986,-3.7310712,-20.719633,All candidates
4987,-21.39986,-67.64994,All candidates
4988,44.59309,-26.555191,All candidates
4989,-58.503284,-22.456383,All candidates
4990,-27.854628,23.937342,All candidates
4991,72.64808,-1.05861,All candidates
4992,19.767054,-33.351284,All candidates
4993,-19.768826,-31.271963,All candidates
4994,-10.716372,11.128983,All candidates
4995,47.98303,-4.435797,All candidates
4996,15.226646,12.458988,All candidates
4997,-22.310335,25.576384,All candidates
4998,-22.567616,-67.66049,All candidates
4999,-43.63048,20.511116,All candidates
5000,27.99405,29.94523,All candidates
5001,-9.011248,3.5979397,All candidates
5002,43.674026,30.578348,All candidates
5003,31.64751,-22.764187,All candidates
5004,-14.645702,22.638504,All candidates
5005,18.136257,-0.03756563,All candidates
5006,-35.256027,-10.662134,All candidates
5007,27.266216,30.82277,All candidates
5008,27.266216,30.82277,All candidates
5009,-3.0938072,-21.586857,All candidates
5010,0.5199142,-61.87089,All candidates
5011,-29.907425,10.709319,All candidates
5012,-16.700304,71.54402,All candidates
5013,-22.415377,33.934006,All candidates
5014,12.09854,-25.741486,All candidates
5015,58.62284,-27.99312,All candidates
5016,14.659787,24.03872,All candidates
5017,31.496363,-33.98354,All candidates
5018,57.15413,-25.660446,All candidates
5019,20.69279,-49.076393,All candidates
5020,-38.57334,-4.671405,All candidates
5021,18.054905,2.3366811,All candidates
5022,13.070889,6.9387846,All candidates
5023,-15.504934,22.318363,All candidates
5024,2.3865588,-6.2845945,All candidates
5025,-1.4418094,-11.485599,All candidates
5026,31.477074,-59.09193,All candidates
5027,-3.763627,26.201563,All candidates
5028,-8.49748,-7.897587,All candidates
5029,-7.7257752,3.8899212,All candidates
5030,-0.53135175,54.821686,All candidates
5031,20.15201,-18.817467,All candidates
5032,-2.5184174,46.51386,All candidates
5033,-38.917118,36.38184,All candidates
5034,3.4509854,35.942078,All candidates
5035,-17.461805,9.318282,All candidates
5036,-38.25065,-8.449705,All candidates
5037,8.692617,13.936861,All candidates
5038,8.692289,13.936584,All candidates
5039,-16.950243,-48.64157,All candidates
5040,-16.95026,-48.641605,All candidates
5041,-16.951061,-48.641838,All candidates
5042,-16.950266,-48.641605,All candidates
5043,-16.950247,-48.6416,All candidates
5044,-16.950262,-48.641605,All candidates
5045,-22.486996,-49.411194,All candidates
5046,-22.487345,-49.410923,All candidates
5047,2.1779258,-55.731403,All candidates
5048,62.527054,-8.991476,All candidates
5049,-15.929705,36.024624,All candidates
